дата_факт,регион,девелопер_корр,нейминг,м2,шт,микс,базовая,чистовая,локация SMLT,координаты,индекс,индекс_проект,дата,комментарий
01.04.2023,Московская область,Гранд МО,Соболевка Парк,"34229,7",742,4000328850,4000328850,4189748850,0,0,,Соболевка Парк,01.05.2023,
01.04.2023,Московская область,Энергия Строй,Созвездие (Королев),"404,7",12,56799270,56799270,64137270,0,0,,Созвездие (Королев),01.05.2023,
01.04.2023,Московская область,Р Инвест,Солнечная долина,"12652,3",233,1393381285,1393381285,1646427285,0,0,,Солнечная долина,01.05.2023,
01.04.2023,Московская область,Фонд развития территорий,Солнечная система,"256,5",4,44307134,44307134,44307134,0,0,,Солнечная система,01.05.2023,
01.04.2023,Московская область,Р Инвест,Солнечный Парк 2,"14286,9",232,2366806603,2366806603,2652544603,0,0,,Солнечный Парк 2,01.05.2023,
01.04.2023,Московская область,Сходня 10 ЖСК,Сходня ЖСК,"2855,1",68,431217000,431217000,431217000,0,0,,Сходня ЖСК,01.05.2023,
01.04.2023,Московская область,Ареал,Твин Хаус (Люберцы),9320,128,1230584881,1230584881,1230584881,0,0,,Твин Хаус (Люберцы),01.05.2023,
01.04.2023,Московская область,Seven Suns Development,Точка отсчета,"2644,6",39,1049909120,1049909120,1182139120,0,0,,Точка отсчета,01.05.2023,
01.04.2023,Московская область,ПСТ,Три квартала,"13811,8",239,1994950334,1994950334,2266222334,0,0,,Три квартала,01.05.2023,
01.04.2023,Московская область,Профи Инвест,Тургенева 9-13 (Пушкино),"11696,2",229,2128808100,2128808100,2128808100,0,0,,Тургенева 9-13 (Пушкино),01.05.2023,
01.04.2023,Московская область,Асдор,Усово Парк,"1324,7",29,179900000,179900000,179900000,0,0,,Усово Парк,01.05.2023,
01.04.2023,Московская область,Остов,Фабрик,"1442,8",14,223340000,223340000,263738400,0,0,,Фабрик,01.05.2023,
01.04.2023,Московская область,Ин-Групп,Феникс,"18252,6",257,2174895440,2174895440,2539947440,0,0,,Феникс,01.05.2023,
01.04.2023,Московская область,ЮИТ (Эталон),Финский,"939,8",19,124843093,124843093,124843093,0,0,,Финский,01.05.2023,
01.04.2023,Московская область,МСК Недвижимость,Форест Сьютс,315,5,20933050,14633050,20933050,0,0,,Форест Сьютс,01.05.2023,
01.04.2023,Московская область,Сходня 10 ЖСК,Фрунзенский,"3981,6",101,600507200,600507200,600507200,0,0,,Фрунзенский,01.05.2023,
01.04.2023,Московская область,Профи Инвест,Хлебозаводская 26 (Ивантеевка),"146,6",2,19813170,19813170,19813170,0,0,,Хлебозаводская 26 (Ивантеевка),01.05.2023,
01.04.2023,Московская область,Конструктор/ДСК-1 (ФСК),Центр-2,"10146,1",183,1381451540,1381451540,1386593540,0,0,,Центр-2,01.05.2023,
01.04.2023,Московская область,Инвестстройрегион,Центральный (Одинцово),"680,5",13,110289000,110289000,123899000,0,0,,Центральный (Одинцово),01.05.2023,
01.04.2023,Московская область,Газнистрой,Черемушки,"746,5",8,30220000,30220000,45150000,0,0,,Черемушки,01.05.2023,
01.04.2023,Московская область,РПК Строй,Шепчинки,"7827,8",113,892762318,892762318,892762318,0,0,,Шепчинки,01.05.2023,
01.04.2023,Московская область,СМУ 29,Школьный,"6046,1",92,835100000,835100000,835100000,0,0,,Школьный,01.05.2023,
01.04.2023,Московская область,Рос Евро Сити,Шолохово,"15280,3",280,1836032910,1836032910,1836032910,0,0,,Шолохово,01.05.2023,
01.04.2023,Московская область,РИМЭКА,Эдельвейс Комфорт,"7820,7",70,806958331,803342331,956604331,0,0,,Эдельвейс Комфорт,01.05.2023,
01.04.2023,Московская область,ГК Монолит,Эльйон,"2919,6",37,393504632,393504632,432840632,0,0,,Эльйон,01.05.2023,
01.04.2023,Московская область,Серпухов Риеэлти,Юбилейный (Серпухов),"392,3",3,39229000,39229000,39229000,0,0,,Юбилейный (Серпухов),01.05.2023,
01.04.2023,Московская область,Веста Групп,Южная 7 (Павловский Посад),"2661,7",51,265593700,265593700,318827700,0,0,,Южная 7 (Павловский Посад),01.05.2023,
01.04.2023,Московская область,ДСК-1 (ФСК),Южная Битца,"32299,2",633,6694544309,6468449909,7114433909,0,0,,Южная Битца,01.05.2023,
01.04.2023,Московская область,Рос Евро Сити,Южное Пушкино,"45444,4",774,5659877417,4903437417,5733665417,0,0,,Южное Пушкино,01.05.2023,
01.04.2023,Новая Москва,Аквилон,Аквилон Парк,"142,9",4,35661789,34661489,37519489,0,0,,Аквилон Парк,01.05.2023,
01.04.2023,Новая Москва,А101,Белые ночи,"509,8",11,150886289,146058289,156254289,0,0,,Белые ночи,01.05.2023,
01.04.2023,Новая Москва,СК Юнити,Борисоглебское,259,6,36728300,34915300,40095300,0,0,,Борисоглебское,01.05.2023,
01.04.2023,Новая Москва,СК Юнити,Борисоглебское-2,4149,102,628478243,615345243,698325243,0,0,,Борисоглебское-2,01.05.2023,
01.04.2023,Новая Москва,Ключ,Бристоль,2678,55,715141230,714520330,731294330,0,0,,Бристоль,01.05.2023,
01.04.2023,Новая Москва,Воскресенский ТГК,Воскресенский Парк,"2432,8",93,414833369,414833369,414833369,0,0,,Воскресенский Парк,01.05.2023,
01.04.2023,Новая Москва,Центр-Инвест,Городские истории,"15601,4",337,4026329618,4003620218,4315648218,0,0,,Городские истории,01.05.2023,
01.04.2023,Новая Москва,СтройКом/Инвесттраст,Десна,"3189,5",65,702732915,638942915,702732915,0,0,,Десна,01.05.2023,
01.04.2023,Новая Москва,А101,Испанские кварталы,"73,2",1,17791103,17791103,19255103,0,0,,Испанские кварталы,01.05.2023,
01.04.2023,Новая Москва,А101,Испанские кварталы-2,"8949,4",183,2467417231,2334559031,2513547031,0,0,,Испанские кварталы-2,01.05.2023,
01.04.2023,Новая Москва,Самолет,Кленовые Аллеи,"1924,7",59,478919803,476047803,514541803,0,0,,Кленовые Аллеи,01.05.2023,
01.04.2023,Новая Москва,СК Лесная сказка,Лесная сказка (Троицк),"4356,1",86,481516500,481516500,481516500,0,0,,Лесная сказка (Троицк),01.05.2023,
01.04.2023,Новая Москва,Barkli,Медовая Долина,"150,3",2,20721220,20721220,23727220,0,0,,Медовая Долина,01.05.2023,
01.04.2023,Новая Москва,А101,Москва А101,"60,5",1,15771927,15771927,16981927,0,0,,Москва А101,01.05.2023,
01.04.2023,Новая Москва,Гранель,Москвичка,"59,5",1,13183712,13183712,13183712,0,0,,Москвичка,01.05.2023,
01.04.2023,Новая Москва,Крост,Новая Звезда,"5972,3",162,1512707900,1512707900,1632153900,0,0,,Новая Звезда,01.05.2023,
01.04.2023,Новая Москва,Небоскреб ГБ,Ново-Никольское,"6631,7",92,738155903,738155903,785821903,0,0,,Ново-Никольское,01.05.2023,
01.04.2023,Новая Москва,Абсолют,Первый Московский,"25196,8",406,5106413661,4871575661,5375511661,0,0,,Первый Московский,01.05.2023,
01.04.2023,Новая Москва,Абсолют,Переделкино Ближнее,"22106,4",363,5177149597,4966211597,5408339597,0,0,,Переделкино Ближнее,01.05.2023,
01.04.2023,Новая Москва,А101,Прокшино,"129792,9",2639,35606647804,35000617304,37596475304,0,0,,Прокшино,01.05.2023,
01.04.2023,Новая Москва,Sezar Group,Рассказово,"5233,1",92,1188890700,1188890700,1188890700,0,0,,Рассказово,01.05.2023,
01.04.2023,Новая Москва,Родина,Рашн Дизайн Дистрикт,"9232,9",153,2666066770,2644747570,2863102770,0,0,,Рашн Дизайн Дистрикт,01.05.2023,
01.04.2023,Новая Москва,Lexion Development,Румянцево Парк,"3733,8",69,899165000,896667000,971343000,0,0,,Румянцево Парк,01.05.2023,
01.04.2023,Новая Москва,А101,Скандинавия,"314,3",7,91481806,91481806,97767806,0,0,,Скандинавия,01.05.2023,
01.04.2023,Новая Москва,А101,Скандинавия Центр,"81975,3",1625,20857620326,20612302526,22251808526,0,0,,Скандинавия Центр,01.05.2023,
01.04.2023,Новая Москва,А101,Скандинавия Юг,"15714,2",328,4262814276,4154503276,4468787276,0,0,,Скандинавия Юг,01.05.2023,
01.04.2023,Новая Москва,Ingrad,Филатов луг,288,4,58636810,58194410,63954410,0,0,,Филатов луг,01.05.2023,
01.04.2023,Новая Москва,PPF,Хоум Сити,"2121,1",41,572685030,572685030,587955030,0,0,,Хоум Сити,01.05.2023,
01.04.2023,Новая Москва,ЦентрСтрой,Эдельвейс (Рогозинино),"36459,2",537,4582134300,4582134300,5311318300,0,0,,Эдельвейс (Рогозинино),01.05.2023,
01.04.2023,Новая Москва,ПИК,Юнино,"6360,4",161,1288923081,1161715081,1288923081,0,0,,Юнино,01.05.2023,
01.05.2023,Москва,MR Group,Абрикосов,"777,4",6,1145350000,1013192000,1145350000,0,0,,Абрикосов,01.06.2023,
01.05.2023,Москва,Э.К. Девелопмент,Авиатика,"5402,4",79,2170002630,2061954630,2170002630,0,0,,Авиатика,01.06.2023,
01.05.2023,Москва,МонАрх,Аист Резиденс,"14747,6",280,4064079600,4064079600,4064079600,0,0,,Аист Резиденс,01.06.2023,
01.05.2023,Москва,АН ЦАО,Академика Королева 13,"6400,1",105,2245195827,2215663827,2535668827,0,0,,Академика Королева 13,01.06.2023,
01.05.2023,Москва,ПИК,Академика Павлова,"10939,6",204,4029523920,3723215120,4029523920,0,0,,Академика Павлова,01.06.2023,
01.05.2023,Москва,Wainbridge,Акватория,3277,28,1620400000,1470200000,1620400000,0,0,,Акватория,01.06.2023,
01.05.2023,Москва,Аквилон,Аквилон Бисайд,"7107,6",253,2339840486,2290231486,2431971486,0,0,,Аквилон Бисайд,01.06.2023,
01.05.2023,Москва,Аквилон,Аквилон Митино,"7496,8",222,1899917075,1847439475,1997375475,0,0,,Аквилон Митино,01.06.2023,
01.05.2023,Москва,Asterus Development,Алиа,"19447,1",305,7483519718,7439499518,7942488718,0,0,,Алиа,01.06.2023,
01.05.2023,Москва,Alcon,Алкон Тауэр,"1434,8",12,666729695,652381695,724121695,0,0,,Алкон Тауэр,01.06.2023,
01.05.2023,Москва,ПИК,Алтуфьевское 53,"10682,2",277,2428822449,2215178449,2428822449,0,0,,Алтуфьевское 53,01.06.2023,
01.05.2023,Москва,ИП Карабутов Е. Н.,Аминьевское 5,"4519,9",286,1634749600,1544351600,1634749600,0,0,,Аминьевское 5,01.06.2023,
01.05.2023,Москва,ПИК/Capital Group,Амурский Парк,"26849,2",680,6897103214,6360119214,6897103214,0,0,,Амурский Парк,01.06.2023,
01.05.2023,Москва,ПИК,Английский квартал,"514,6",6,350900000,350900000,371325000,0,0,,Английский квартал,01.06.2023,
01.05.2023,Москва,СК Апартаменты в Кусково,Апартаменты в Кусково,"1160,4",66,290591377,283365377,290591377,0,0,,Апартаменты в Кусково,01.06.2023,
01.05.2023,Москва,Valartis Group,Артисан,"2064,2",12,2430780385,2430780385,2650318385,0,0,,Артисан,01.06.2023,
01.05.2023,Москва,ФСК,Архитектор,"10123,3",154,4491620066,4441666066,4816036066,0,0,,Архитектор,01.06.2023,
01.05.2023,Москва,USM Development,Астрис,"599,3",4,1179250350,1179250350,1281131350,0,0,,Астрис,01.06.2023,
01.05.2023,Москва,Glorax,Аура Белорусская,"6705,8",98,3336339902,3269281902,3604571902,0,0,,Аура Белорусская,01.06.2023,
01.05.2023,Москва,AFI Development,Афи Парк Воронцовский,"9321,6",173,4587004452,4489064452,4868089452,0,0,,Афи Парк Воронцовский,01.06.2023,
01.05.2023,Москва,AFI Development,Афи Тауэр,"10101,8",217,4112153190,3931217890,4214068290,0,0,,Афи Тауэр,01.06.2023,
01.05.2023,Москва,Capital Group,Бадаевский,"6937,3",65,7967653479,7967653479,9146994479,0,0,,Бадаевский,01.06.2023,
01.05.2023,Москва,FIBONACCI GROUP,Байрес,"1602,3",35,680931484,680931484,707981484,0,0,,Байрес,01.06.2023,
01.05.2023,Москва,Главстрой,Баланс,"4233,3",83,1462216238,1377550238,1462216238,0,0,,Баланс,01.06.2023,
01.05.2023,Москва,Империал,Балтийская 15В,"219,8",8,72849000,68453000,72849000,0,0,,Балтийская 15В,01.06.2023,
01.05.2023,Москва,ПИК/Архплей Девелопмент,Барклая 6,"26939,5",504,9039454585,8774242785,9528548785,0,0,,Барклая 6,01.06.2023,
01.05.2023,Москва,КОРТРОС,Бауман Хаус,"67,1",1,37844400,37844400,41199400,0,0,,Бауман Хаус,01.06.2023,
01.05.2023,Москва,Ташир,Берег столицы,"1270,5",6,1121740600,1121740600,1337725600,0,0,,Берег столицы,01.06.2023,
01.05.2023,Москва,Хлебозавод 9,Берег Яузы,3734,72,1122341884,1122341884,1122341884,0,0,,Берег Яузы,01.06.2023,
01.05.2023,Москва,Главстрой,Береговой,"45701,5",558,20990298950,18911473950,21102998950,0,0,,Береговой,01.06.2023,
01.05.2023,Москва,ПИК,Большая Академическая 85,"628,9",16,206563980,193985980,206563980,0,0,,Большая Академическая 85,01.06.2023,
01.05.2023,Москва,Белстрой,Большая Семерка,"3740,2",89,1178718164,1178718164,1196288164,0,0,,Большая Семерка,01.06.2023,
01.05.2023,Москва,Avrora Group,Большая Серпуховская 38-8,650,10,430594000,423614000,430594000,0,0,,Большая Серпуховская 38-8,01.06.2023,
01.05.2023,Москва,Д-Инвест,Бор,"808,4",8,0,0,0,0,0,,Бор,01.06.2023,
01.05.2023,Москва,КП УГС,Борисовские Пруды 7-2 (реновация),"604,4",13,150016621,137928621,150016621,0,0,,Борисовские Пруды 7-2 (реновация),01.06.2023,
01.05.2023,Москва,ПИК,Бусиновский парк,"10272,3",274,2584899592,2379453592,2584899592,0,0,,Бусиновский парк,01.06.2023,
01.05.2023,Москва,КП УГС,В Зеленограде,"1590,5",28,303919011,272109011,303919011,0,0,,В Зеленограде,01.06.2023,
01.05.2023,Москва,Мосреалстрой,В Северном,"431,4",8,93016283,84388283,93016283,0,0,,В Северном,01.06.2023,
01.05.2023,Москва,Seven Suns Development,В стремлении к свету,"75,3",1,22590000,21084000,22590000,0,0,,В стремлении к свету,01.06.2023,
01.05.2023,Москва,СК Вавилово,Вавилово,20741,112,0,0,0,0,0,,Вавилово,01.06.2023,
01.05.2023,Москва,Capital Group,Вайт Хамовники,"514,2",4,711710000,711710000,711710000,0,0,,Вайт Хамовники,01.06.2023,
01.05.2023,Москва,РГ Девелопмент,Варшавские ворота,"7808,8",160,1921540880,1921540880,1951666880,0,0,,Варшавские ворота,01.06.2023,
01.05.2023,Москва,КП УГС,Варшавское 139 (реновация),"3705,4",67,996365869,922257869,996365869,0,0,,Варшавское 139 (реновация),01.06.2023,
01.05.2023,Москва,Strana RU,Вау,"5573,5",130,2799151682,2646056682,2924731682,0,0,,Вау,01.06.2023,
01.05.2023,Москва,Крост,Велтон Парк,"4832,1",69,1493617441,1493617441,1628916241,0,0,,Велтон Парк,01.06.2023,
01.05.2023,Москва,Крост,Велтон Спа Резиденс,"1192,9",21,573803600,573803600,633448600,0,0,,Велтон Спа Резиденс,01.06.2023,
01.05.2023,Москва,Glincom,Верди,"1244,3",19,522592656,522592656,564132656,0,0,,Верди,01.06.2023,
01.05.2023,Москва,Московский фонд реновации,Вернадского квартал 32-33 (реновация),"3084,9",88,946901940,937069940,946901940,0,0,,Вернадского квартал 32-33 (реновация),01.06.2023,
01.05.2023,Москва,Ziggurat Development,Вернисаж,"457,7",6,291698117,287121117,323737117,0,0,,Вернисаж,01.06.2023,
01.05.2023,Москва,Vesper,Веспер Тверская,"2109,8",14,3633425500,3633425500,3814883500,0,0,,Веспер Тверская,01.06.2023,
01.05.2023,Москва,Sminex-Интеко,Вест Гарден,"26252,5",302,17028100000,16947000000,17072030000,0,0,,Вест Гарден,01.06.2023,
01.05.2023,Москва,Ташир,Вест Тауэр,"5562,1",88,2017432325,2017432325,2017432325,0,0,,Вест Тауэр,01.06.2023,
01.05.2023,Москва,Sminex-Интеко,Вестердам,"3990,8",56,1538250000,1497424000,1573224000,0,0,,Вестердам,01.06.2023,
01.05.2023,Москва,Ant Development,Виктори Парк Резиденс,"6494,9",61,7730853163,7211261163,7730853163,0,0,,Виктори Парк Резиденс,01.06.2023,
01.05.2023,Москва,Московский фонд реновации,Вилиса Лициса 38 (реновация),"969,2",18,235613010,235613010,235613010,0,0,,Вилиса Лициса 38 (реновация),01.06.2023,
01.05.2023,Москва,УЭЗ/Интеко,Вилл Тауэрс,"20206,8",265,7484183311,7484183311,7733678311,0,0,,Вилл Тауэрс,01.06.2023,
01.05.2023,Москва,AB Development,Вишневый сад,"23571,6",117,30698650640,29417354640,31303082640,0,0,,Вишневый сад,01.06.2023,
01.05.2023,Москва,СК Воскресенский 11/3,Вознесенский 11,"675,3",6,881000000,881000000,881000000,0,0,,Вознесенский 11,01.06.2023,
01.05.2023,Москва,Шатер Девелопмент,Волга,"313,5",5,131115000,131115000,146790000,0,0,,Волга,01.06.2023,
01.05.2023,Москва,КП УГС,Волгоградский 103А (реновация),"2014,3",38,523772251,483486251,523772251,0,0,,Волгоградский 103А (реновация),01.06.2023,
01.05.2023,Москва,ПИК,Волжский парк,"10143,2",266,2582877968,2380013968,2582877968,0,0,,Волжский парк,01.06.2023,
01.05.2023,Москва,Империал,Волоколамское 116,"386,9",21,105640000,97902000,105640000,0,0,,Волоколамское 116,01.06.2023,
01.05.2023,Москва,ПИК,Волоколамское 24,"2244,6",39,599165590,554273590,599165590,0,0,,Волоколамское 24,01.06.2023,
01.05.2023,Москва,Бэсткон,Время,"1203,4",21,458062349,458062349,479736349,0,0,,Время,01.06.2023,
01.05.2023,Москва,Sminex-Интеко,Врубеля 4,"4251,6",40,2440390000,2440390000,2637160000,0,0,,Врубеля 4,01.06.2023,
01.05.2023,Москва,ПИК/Capital Group,Второй Нагатинский,"37241,6",913,10156309053,9411477053,10156309053,0,0,,Второй Нагатинский,01.06.2023,
01.05.2023,Москва,AB Development,Вудс,6049,32,7437529750,7246249750,7437529750,0,0,,Вудс,01.06.2023,
01.05.2023,Москва,СЗ Вэллби,Вэллби,3398,91,618820050,550860050,618820050,0,0,,Вэллби,01.06.2023,
01.05.2023,Москва,Основа,Вэри,"8846,3",150,3934865939,3934865939,4377180939,0,0,,Вэри,01.06.2023,
01.05.2023,Москва,Желдорипотека,Геометрия,"130,4",1,39170000,39170000,45690000,0,0,,Геометрия,01.06.2023,
01.05.2023,Москва,AG Development,Голутвинский 10,"320,2",7,308123750,282507750,308123750,0,0,,Голутвинский 10,01.06.2023,
01.05.2023,Москва,Град,Город Дэйли,"2811,9",86,733734129,714050829,770288829,0,0,,Город Дэйли,01.06.2023,
01.05.2023,Москва,Донстрой,Гранд Де-Люкс,"203,7",1,290000000,273704000,290000000,0,0,,Гранд Де-Люкс,01.06.2023,
01.05.2023,Москва,ПИК,Грин Парк,"19058,4",370,6430414687,6053180687,6430414687,0,0,,Грин Парк,01.06.2023,
01.05.2023,Москва,ФСК,Движение Тушино,3231,82,1138590291,1097012991,1159758991,0,0,,Движение Тушино,01.06.2023,
01.05.2023,Москва,Московский фонд реновации,Дежнева 30-32 (реновация),"3485,1",64,729938347,729938347,729938347,0,0,,Дежнева 30-32 (реновация),01.06.2023,
01.05.2023,Москва,Ташир,Деко Резиденс,"11087,1",134,6562416000,6562416000,6562416000,0,0,,Деко Резиденс,01.06.2023,
01.05.2023,Москва,Центр-Инвест,Диалог,"2486,4",39,1453078189,1453078189,1470253189,0,0,,Диалог,01.06.2023,
01.05.2023,Москва,НМ-10,Дин Хаус,"728,6",14,376578505,376578505,389498505,0,0,,Дин Хаус,01.06.2023,
01.05.2023,Москва,Sezar Group,Династия,"2750,5",37,1349392000,1349392000,1486917000,0,0,,Династия,01.06.2023,
01.05.2023,Москва,MR Group,Дискавери,"284,7",4,96861136,94868236,102839836,0,0,,Дискавери,01.06.2023,
01.05.2023,Москва,Ингеоком,Дмитровка 9,3200,23,9723960000,9723960000,9723960000,0,0,,Дмитровка 9,01.06.2023,
01.05.2023,Москва,MR Group,Дмитровский 1,"743,4",5,290459800,290459800,311275000,0,0,,Дмитровский 1,01.06.2023,
01.05.2023,Москва,ПИК,Дмитровский парк,"2252,9",40,638454248,593396248,638454248,0,0,,Дмитровский парк,01.06.2023,
01.05.2023,Москва,ЛСР,Дмитровское небо,"21342,7",519,6989720516,6919975316,7173621316,0,0,,Дмитровское небо,01.06.2023,
01.05.2023,Москва,Бэл Девелопмент,Долгоруковская 25,"1140,6",10,2093942088,2093942088,2185190088,0,0,,Долгоруковская 25,01.06.2023,
01.05.2023,Москва,Capital Group / Сумма элементов,Дом Дау,"4459,9",54,2889894017,2889894017,2889894017,0,0,,Дом Дау,01.06.2023,
01.05.2023,Москва,Донстрой,Дом на Мосфильмовской,"1020,2",3,980834675,980834675,1062450675,0,0,,Дом на Мосфильмовской,01.06.2023,
01.05.2023,Москва,Донстрой,Дом на Тишинке,"423,6",3,424845000,424845000,458733000,0,0,,Дом на Тишинке,01.06.2023,
01.05.2023,Москва,ВМС Девелопмент,Дом с Атлантами,"1560,3",7,3275772000,3010521000,3275772000,0,0,,Дом с Атлантами,01.06.2023,
01.05.2023,Москва,Группа ПСН,Домашний,"152,1",2,38608713,38608713,40116713,0,0,,Домашний,01.06.2023,
01.05.2023,Москва,Sminex-Интеко,Достижение,"23529,9",409,11086540000,11086540000,12263035000,0,0,,Достижение,01.06.2023,
01.05.2023,Москва,Galaxy Group,Досфлота 10,"1224,6",13,573216960,573216960,573216960,0,0,,Досфлота 10,01.06.2023,
01.05.2023,Москва,ГК Регионы,Дрим Тауэрс,"11300,5",153,5528272143,5528272143,5923397143,0,0,,Дрим Тауэрс,01.06.2023,
01.05.2023,Москва,ПИК,Жемчужина Зеленограда,"150,7",4,31497900,31497900,31497900,0,0,,Жемчужина Зеленограда,01.06.2023,
01.05.2023,Москва,Донстрой,Жизнь на Плющихе,"182,6",1,219120000,219120000,233728000,0,0,,Жизнь на Плющихе,01.06.2023,
01.05.2023,Москва,МФС-6,Загорье,"6478,7",78,1341538905,1333362905,1462936905,0,0,,Загорье,01.06.2023,
01.05.2023,Москва,ПИК,Западный порт,"16445,4",264,6458162305,6423696305,6642606305,0,0,,Западный порт,01.06.2023,
01.05.2023,Москва,БСК,Звезды Арбата,"5532,8",41,5519069618,5215058618,6155634618,0,0,,Звезды Арбата,01.06.2023,
01.05.2023,Москва,Э.К. Девелопмент,Зеленая вертикаль,"9660,8",172,2722480030,2576327930,2769543930,0,0,,Зеленая вертикаль,01.06.2023,
01.05.2023,Москва,Мосреалстрой,Зеленоград Микрорайон 9,355,6,61428712,61428712,68528712,0,0,,Зеленоград Микрорайон 9,01.06.2023,
01.05.2023,Москва,Московский фонд реновации,Зеленый 93А (реновация),"1924,1",45,491789175,453307175,491789175,0,0,,Зеленый 93А (реновация),01.06.2023,
01.05.2023,Москва,ПИК,Зеленый парк,10240,287,2255885624,2051085624,2255885624,0,0,,Зеленый парк,01.06.2023,
01.05.2023,Москва,Capital Group,Золотой,"3635,4",14,11268523986,11268523986,11268523986,0,0,,Золотой,01.06.2023,
01.05.2023,Москва,Orange Life,Иззи на Садовнической,"4042,2",205,3000735370,3000735370,3000735370,0,0,,Иззи на Садовнической,01.06.2023,
01.05.2023,Москва,ЖСК Измайловский проезд 22-1,Измайловский 22,"1148,5",15,283258000,283258000,283258000,0,0,,Измайловский 22,01.06.2023,
01.05.2023,Москва,Новая жизнь,Измайловский парк,"3737,2",125,1209768454,1135024454,1209768454,0,0,,Измайловский парк,01.06.2023,
01.05.2023,Москва,Sminex-Интеко,Ильинка 3/8,"4108,5",46,10135820000,10135820000,10135820000,0,0,,Ильинка 3/8,01.06.2023,
01.05.2023,Москва,ПИК,Ильменский 17,42,1,15120000,14280000,15120000,0,0,,Ильменский 17,01.06.2023,
01.05.2023,Москва,УЭЗ/CRCC/AFI Development,Инноватор,8502,179,3511058494,3511058494,3511058494,0,0,,Инноватор,01.06.2023,
01.05.2023,Москва,РКС Девелопмент,Инсайдер,"47068,6",896,21680926410,19426781410,21780211410,0,0,,Инсайдер,01.06.2023,
01.05.2023,Москва,УЭЗ,Интеллигент,"14453,2",275,5196767744,5196767744,5196767744,0,0,,Интеллигент,01.06.2023,
01.05.2023,Москва,Мангазея Девелопмент,Интонация,"7812,8",102,3282702571,3282702571,3494277571,0,0,,Интонация,01.06.2023,
01.05.2023,Москва,ПИК,Кавказский 51,"19792,5",475,4869535126,4473685126,4869535126,0,0,,Кавказский 51,01.06.2023,
01.05.2023,Москва,Capital Group,Капитал Тауэрс,"9190,6",64,10689042184,10485738184,11211314184,0,0,,Капитал Тауэрс,01.06.2023,
01.05.2023,Москва,КП УГС,Кастанаевская 65 (реновация),"599,7",13,178475742,166481742,178475742,0,0,,Кастанаевская 65 (реновация),01.06.2023,
01.05.2023,Москва,ВекторСтройФинанс,Кварталы 21/19,"3971,8",79,1347659123,1338676723,1418112723,0,0,,Кварталы 21/19,01.06.2023,
01.05.2023,Москва,UDS,Кинетик,"6915,5",167,2471687916,2447291916,2585601916,0,0,,Кинетик,01.06.2023,
01.05.2023,Москва,СК Кларнет,Кларнет,"773,7",31,199291802,199291802,199291802,0,0,,Кларнет,01.06.2023,
01.05.2023,Москва,СМУ-6,Клементин,"4381,6",139,957339144,957339144,957339144,0,0,,Клементин,01.06.2023,
01.05.2023,Москва,Актив Центр,Клубный дом в Газетном,"1771,7",9,4071776738,4071776738,4372965738,0,0,,Клубный дом в Газетном,01.06.2023,
01.05.2023,Москва,Show Me,Клубный дом Петровский,"321,7",1,270000000,244264000,270000000,0,0,,Клубный дом Петровский,01.06.2023,
01.05.2023,Москва,Универсаль,Клубный дом Рублево,"2437,3",36,688596750,688596750,810461750,0,0,,Клубный дом Рублево,01.06.2023,
01.05.2023,Москва,Абсолют,Коллекция Лужники,"10107,4",98,8985561000,8963562000,9772154000,0,0,,Коллекция Лужники,01.06.2023,
01.05.2023,Москва,ПИК/Capital Group,Кольская 8,"14708,6",350,4349496165,4055324165,4349496165,0,0,,Кольская 8,01.06.2023,
01.05.2023,Москва,Touch development,Композиция 24,"148,3",1,81565000,81565000,93429000,0,0,,Композиция 24,01.06.2023,
01.05.2023,Москва,Галс Девелопмент,Космо 4/22,"2366,5",36,3172022977,3172022977,3361342977,0,0,,Космо 4/22,01.06.2023,
01.05.2023,Москва,ПИК,Красноказарменная 15,"3915,9",92,1301654478,1226249778,1304567778,0,0,,Красноказарменная 15,01.06.2023,
01.05.2023,Москва,ПИК,Кронштадтский 14,"10121,8",243,3246785648,3044349648,3246785648,0,0,,Кронштадтский 14,01.06.2023,
01.05.2023,Москва,ПИК/Capital Group,Кронштадтский 9,"18654,9",333,5710087195,5579502895,5952600895,0,0,,Кронштадтский 9,01.06.2023,
01.05.2023,Москва,Эталон,Крылья,"93,9",1,38499000,38499000,38499000,0,0,,Крылья,01.06.2023,
01.05.2023,Москва,KR Properties,Кузнецкий мост 12,595,6,1000357992,899207992,1000357992,0,0,,Кузнецкий мост 12,01.06.2023,
01.05.2023,Москва,Gravion,Культ,"5567,9",65,7587510097,7135650097,7581082097,0,0,,Культ,01.06.2023,
01.05.2023,Москва,Ingrad,КутузовГрад 2,"9297,7",130,3011798617,3006348617,3471233617,0,0,,КутузовГрад 2,01.06.2023,
01.05.2023,Москва,Sminex-Интеко,Лаврушинский,"21840,9",125,61171270000,61171270000,61171270000,0,0,,Лаврушинский,01.06.2023,
01.05.2023,Москва,Высота,Лайм,18537,247,6553365420,6553365420,6553365420,0,0,,Лайм,01.06.2023,
01.05.2023,Москва,Пионер,Лайф Варшавская,"16116,3",247,6120013409,5866179409,6317435809,0,0,,Лайф Варшавская,01.06.2023,
01.05.2023,Москва,Vesper,Лаки 1905,"10591,7",60,13740641559,13042337559,13758881559,0,0,,Лаки 1905,01.06.2023,
01.05.2023,Москва,Level Group,Левел Академическая,"3353,1",66,1739041403,1739041403,1906696403,0,0,,Левел Академическая,01.06.2023,
